Date,London futures (£ sterling/tonne),New York futures (US$/tonne),ICCO daily price (US$/tonne),ICCO daily price (Euro/tonne),Days,MA_7,MA_30,MA_90,Price_Diff,Volatility_7,Volatility_30,Volatility_90
2008-09-16,1502.0,2568.67,2604.14,1840.0,3581,1508.7628571428572,1531.9613333333334,1524.0424444444443,-11.329999999999927,14.958942380659213,59.520600706862574,77.63776098676303
2008-09-17,1477.0,2546.0,2579.55,1825.0,3582,1503.81,1531.6723333333332,1524.8016666666665,-25.0,19.023370714422025,59.77362765746575,76.82671767606595
2008-09-18,1523.0,2657.0,2698.06,1876.0,3583,1506.1914285714286,1532.4723333333334,1525.931333333333,46.0,20.386020887462507,59.481158516842726,76.0315333635954
2008-09-19,1523.0,2697.0,2725.94,1897.0,3584,1504.3814285714286,1534.4166666666667,1527.2794444444444,0.0,17.720742487004117,58.12631728330615,74.8702862763671
2008-09-22,1530.33,2741.33,2769.43,1885.0,3585,1507.7614285714285,1536.6276666666668,1528.4127777777778,7.329999999999927,20.298884557796086,56.59686001301997,74.12391178924904
2008-09-23,1515.67,2727.33,2756.07,1872.0,3586,1512.047142857143,1537.9389999999999,1529.609111111111,-14.659999999999854,17.880208532002673,55.59854862593444,73.01930364513568
2008-09-24,1544.33,2766.33,2799.13,1910.0,3587,1516.4757142857143,1539.35,1531.3053333333335,28.659999999999854,21.6851046091512,55.19066175384786,71.53709068917475
2008-09-25,1543.0,2768.67,2793.44,1908.0,3588,1522.3328571428572,1541.3056666666669,1533.0164444444445,-1.3299999999999272,22.639608149169902,54.20448140802302,69.91848157582669
2008-09-26,1545.67,2744.0,2782.46,1906.0,3589,1532.142857142857,1544.428,1534.8719999999998,2.6700000000000728,12.187512344527832,51.51388319064478,67.9649845107914
2008-09-29,1482.67,2567.67,2612.19,1816.0,3590,1526.3814285714286,1545.2726666666667,1536.1202222222223,-63.0,22.445586372919166,50.22820672953054,65.90962789600484
2008-09-30,1495.0,2551.33,2604.83,1850.0,3591,1522.3814285714286,1545.3503333333333,1537.286888888889,12.329999999999927,25.443355667524518,50.145797533093194,64.20125385812463
2008-10-01,1476.67,2528.67,2575.36,1832.0,3592,1514.7157142857143,1544.7393333333334,1538.1868888888887,-18.329999999999927,30.274298151674635,50.886642711392035,62.74493154954917
2008-10-02,1459.0,2466.67,2514.81,1814.0,3593,1506.6200000000001,1540.8726666666666,1538.2054444444443,-17.670000000000073,36.841427768274954,52.876255601516,62.72099344191808
2008-10-03,1457.67,2484.33,2525.5,1828.0,3594,1494.24,1536.9173333333335,1538.1647777777775,-1.3299999999999272,36.61728280477622,54.544248151723885,62.77256285754491
2008-10-06,1444.67,2421.0,2456.6,1819.0,3595,1480.1928571428573,1531.6340000000002,1537.6055555555556,-13.0,33.52447897404346,55.57223367709902,63.382648657286644
2008-10-07,1444.0,2446.33,2486.67,1822.0,3596,1465.6685714285716,1525.4340000000002,1536.8870000000002,-0.6700000000000728,19.533418738763185,54.58639767409539,64.0771408424321
2008-10-08,1419.0,2363.0,2404.15,1757.0,3597,1456.5728571428572,1517.2783333333332,1535.9277777777777,-25.0,24.491867843857133,51.40579841729441,65.19133541342227
2008-10-09,1418.67,2356.33,2393.33,1754.0,3598,1445.6685714285716,1510.9563333333333,1535.0907777777777,-0.32999999999992724,21.31809358949425,51.484277511872335,66.21130675410693
2008-10-10,1387.33,2269.33,2311.3,1716.0,3599,1432.9057142857143,1502.2116666666666,1533.45,-31.340000000000146,25.912781181804778,49.34614096523485,68.01861536341802
2008-10-13,1389.33,2304.67,2352.58,1739.0,3600,1422.952857142857,1494.6893333333333,1531.9166666666667,2.0,27.547985234510637,48.756857974444074,69.69297606187513
2008-10-14,1393.67,2343.0,2381.48,1744.0,3601,1413.81,1489.345,1530.4055555555556,4.3400000000001455,24.5642416262186,50.77672503393924,71.20033876815947
2008-10-15,1334.33,2235.67,2272.9,1675.0,3602,1398.047142857143,1481.756,1527.9944444444445,-59.340000000000146,34.751184495122445,56.260818705197835,74.09901009379575
2008-10-16,1296.0,2162.0,2190.6,1634.0,3603,1376.9042857142856,1473.3893333333333,1524.813,-38.32999999999993,45.49483555206218,64.31109481871229,77.79454070055641
2008-10-17,1292.0,2154.67,2185.8,1624.0,3604,1358.7614285714285,1465.111666666667,1521.4982222222222,-4.0,50.910421470363524,71.02865740662894,81.25059571886658
2008-10-20,1283.67,2099.33,2140.43,1608.0,3605,1339.4757142857143,1457.5116666666665,1518.1501111111113,-8.329999999999927,49.99556708924976,77.75461734081017,84.73810143507173
2008-10-21,1267.33,2056.67,2086.21,1591.0,3606,1322.3328571428572,1449.5450000000003,1514.5945555555556,-16.340000000000146,51.405526523390705,84.52900713099272,88.43557120466943
2008-10-22,1291.67,2009.33,2041.29,1590.0,3607,1308.3814285714286,1441.4116666666666,1510.9427777777778,24.340000000000146,42.7088321969022,87.63795135565272,90.77511740223632
2008-10-23,1287.0,1995.33,2030.93,1577.0,3608,1293.142857142857,1434.0893333333333,1507.2983333333334,-4.670000000000073,20.419732053748522,91.10579692874992,93.10486639607369
2008-10-24,1304.0,2002.0,2027.18,1602.0,3609,1288.81,1428.0336666666667,1503.6983333333335,17.0,11.488211349205228,93.56359763996325,94.63667110278787
2008-10-27,1311.33,1969.33,1999.9,1595.0,3610,1291.0,1421.3003333333334,1500.0834444444445,7.329999999999927,14.222960310850125,94.47758451477632,95.70794177843698
2008-10-28,1309.67,1987.67,2005.98,1609.0,3611,1293.5242857142857,1414.8893333333333,1496.439,-1.6599999999998545,15.899268177355172,95.33430702581052,96.65022901500643
2008-10-29,1355.67,2142.0,2174.0,1687.0,3612,1303.81,1410.845,1493.3501111111111,46.0,27.51100325331815,95.1819977817427,96.65748605308012
2008-10-30,1339.33,2102.67,2138.5,1659.0,3613,1314.0957142857144,1404.7226666666668,1489.9685555555557,-16.340000000000146,24.938057834874773,93.61327834393131,96.66312278671944
2008-10-31,1331.33,2078.33,2106.86,1652.0,3614,1319.7614285714285,1398.3336666666667,1486.501888888889,-8.0,23.45508504119893,91.78541445557182,96.69594631354592
2008-11-03,1300.67,1990.67,2018.93,1588.0,3615,1321.7142857142858,1390.6783333333333,1482.4871111111113,-30.659999999999854,20.67737076876387,89.95580194752553,96.82851059203664
2008-11-04,1308.0,2035.0,2061.64,1583.0,3616,1322.2857142857142,1383.756,1478.0945555555556,7.329999999999927,20.154908299855887,87.97424621581477,95.65741439351902
2008-11-05,1278.67,1989.0,2018.94,1549.0,3617,1317.6200000000001,1374.9006666666667,1473.5761111111112,-29.329999999999927,26.036009038844853,84.55790140013403,95.36249562772855
2008-11-06,1272.33,1940.33,1970.89,1547.0,3618,1312.2857142857142,1365.8783333333333,1469.5983333333334,-6.3400000000001455,31.241110659549403,80.33816519426469,96.2131684702262
2008-11-07,1276.0,1947.0,1975.48,1546.0,3619,1300.9042857142856,1356.8893333333333,1466.1946666666668,3.6700000000000728,27.03004615686308,74.39443124011063,97.58890546631739
2008-11-10,1300.67,1965.67,1994.36,1563.0,3620,1295.3814285714286,1350.8226666666667,1463.7021111111112,24.670000000000073,21.18862149731324,71.1329776052416,98.92575248378635
2008-11-11,1306.33,1957.67,1980.79,1577.0,3621,1291.81,1344.5336666666667,1461.0316666666668,5.6599999999998545,15.449011834763823,66.10938242573377,99.90003976167118
2008-11-12,1322.67,1932.33,1956.05,1559.0,3622,1294.952857142857,1339.4003333333335,1458.6094444444445,16.340000000000146,19.307722733323086,61.29930496783372,100.5878920982441
2008-11-13,1346.67,1943.67,1966.78,1570.0,3623,1300.4771428571428,1335.656,1456.4650000000001,24.0,27.469800821027324,57.02349960836714,100.89715461573738
2008-11-14,1363.67,1990.33,2006.56,1576.0,3624,1312.6200000000001,1332.5226666666667,1454.6205555555557,17.0,34.1886496760371,52.49024224152466,101.06104225411042
2008-11-17,1361.0,1990.0,2017.01,1585.0,3625,1325.287142857143,1329.7336666666667,1452.8242222222223,-2.6700000000000728,33.18465343820419,48.38855624779832,101.27448615529444
2008-11-18,1397.0,2045.67,2072.09,1633.0,3626,1342.5728571428572,1328.1670000000001,1451.3316666666667,36.0,34.71135103219813,45.21841638474347,101.09418843531365
2008-11-19,1415.0,2076.33,2105.54,1671.0,3627,1358.9057142857143,1328.0336666666667,1449.6946666666668,18.0,38.409576434909475,44.94642515670211,100.46751893025647
2008-11-20,1399.67,2010.0,2039.46,1629.0,3628,1372.24,1327.4003333333335,1448.4132222222222,-15.329999999999927,32.925857113690114,43.742995063502946,100.36065199707178
2008-11-21,1407.67,2036.67,2061.59,1645.0,3629,1384.3828571428571,1328.0783333333334,1447.942888888889,8.0,26.679047780622412,44.84759741254118,100.45227861627849
2008-11-24,1409.67,2078.33,2110.13,1637.0,3630,1393.3828571428571,1328.7563333333333,1447.3466666666666,2.0,22.063580635988995,45.94582480623945,100.51914806687991
2008-11-25,1427.33,2141.0,2168.19,1663.0,3631,1402.4771428571428,1329.8783333333333,1447.0577777777778,17.659999999999854,20.862334252926786,47.95283703686647,100.53911855120188
2008-11-26,1477.67,2231.0,2241.19,1748.0,3632,1419.1442857142858,1334.6563333333331,1447.4060000000002,50.340000000000146,27.690187104992937,55.03053813538893,100.59083005764907
2008-11-27,1511.67,2250.33,2289.15,1776.0,3633,1435.5257142857142,1341.8453333333334,1448.069,34.0,42.41198488528476,63.27594687819842,100.81783766340676
2008-11-28,1516.0,2269.67,2299.69,1811.0,3634,1449.9542857142858,1349.3120000000001,1448.3542222222222,4.329999999999927,50.64612320052786,70.04537334396775,100.9749299064596
2008-12-01,1479.67,2142.0,2171.02,1719.0,3635,1461.3828571428571,1355.8453333333334,1448.4208888888888,-36.32999999999993,46.24285051566943,72.79827540270782,100.99381086438072
2008-12-02,1480.67,2165.67,2191.78,1723.0,3636,1471.8114285714287,1362.9566666666665,1448.2986666666666,1.0,39.9083209488632,74.2589085487384,100.94752837907494
2008-12-03,1502.0,2183.33,2203.75,1741.0,3637,1485.0014285714285,1369.9676666666667,1448.443111111111,21.329999999999927,29.966660601812496,77.16838184409545,101.01569947674211
2008-12-04,1537.33,2242.0,2259.13,1760.0,3638,1500.7157142857143,1378.3120000000001,1448.7542222222223,35.32999999999993,22.626381252350008,81.31070580569359,101.24817777778667
2008-12-05,1495.67,2159.33,2172.03,1716.0,3639,1503.287142857143,1384.701,1447.7283333333335,-41.659999999999854,20.493036796632687,82.78712682495036,100.28460651532731
2008-12-08,1562.33,2286.33,2301.64,1778.0,3640,1510.5242857142857,1393.0676666666666,1448.409777777778,66.65999999999985,30.465664748643842,87.656513682207,100.85739646859528
2008-12-09,1559.0,2279.0,2290.51,1771.0,3641,1516.6671428571428,1401.3786666666667,1449.409777777778,-3.3299999999999272,35.64806900541595,91.22394841091669,101.50791874770574
2008-12-10,1625.33,2384.0,2395.84,1838.0,3642,1537.4757142857143,1410.3673333333334,1450.9615555555554,66.32999999999993,50.054237868305876,99.4768189574059,103.12312501161533
2008-12-11,1633.33,2394.67,2416.33,1817.0,3643,1559.2842857142857,1420.1673333333333,1452.4541111111112,8.0,54.259283032894565,106.47297468123422,104.78494754126146
2008-12-12,1645.33,2394.33,2418.54,1812.0,3644,1579.76,1430.6339999999998,1454.4614444444444,12.0,56.0535609930877,112.6909042500288,106.73389262539914
2008-12-15,1695.33,2569.33,2579.94,1889.0,3645,1602.3314285714284,1443.7893333333334,1457.0317777777777,50.0,66.88528050045839,119.80723085464004,109.71009310628493
2008-12-16,1703.67,2561.67,2585.8,1872.0,3646,1632.0457142857142,1456.9783333333332,1459.5577777777776,8.340000000000146,57.08782528038926,125.96388790342537,112.73489004389872
2008-12-17,1717.0,2610.67,2630.39,1832.0,3647,1654.1414285714286,1471.5893333333333,1461.9466666666665,13.329999999999927,55.51805184765291,129.927446117871,115.87849011750006
2008-12-18,1782.67,2660.0,2675.42,1872.0,3648,1686.0942857142857,1488.6006666666665,1465.2615555555556,65.67000000000007,55.99751656914131,136.196920288572,120.69321573992632
2008-12-19,1766.0,2577.0,2597.59,1873.0,3649,1706.19,1504.934,1468.7504444444446,-16.670000000000073,55.797389126552766,139.17075162398862,124.7749474720612
2008-12-22,1757.33,2556.67,2573.44,1843.0,3650,1723.9042857142856,1520.156,1472.0837777777779,-8.670000000000073,47.94135370684496,141.02031227132926,128.42038684085952
2008-12-23,1824.33,2666.0,2677.58,1917.0,3651,1749.4757142857143,1537.4226666666666,1475.768888888889,67.0,46.7695776680201,145.57510875556721,133.6691045664889
2008-12-24,1776.0,2606.67,2611.22,1865.0,3652,1761.0,1552.5336666666667,1478.8911111111113,-48.32999999999993,40.75634020215262,146.04220255621706,137.35432597454493
2008-12-26,1768.83,2617.67,2606.58,1851.0,3653,1770.3085714285714,1566.6056666666668,1481.0447777777777,-7.170000000000073,31.975274525160405,145.86070846419906,140.36481210373847
2008-12-29,1761.67,2537.67,2548.99,1798.0,3654,1776.69,1579.8723333333332,1483.104111111111,-7.1599999999998545,22.665214904643957,144.8628504693039,143.11119772530375
2008-12-30,1765.33,2529.0,2535.54,1796.0,3655,1774.212857142857,1593.35,1484.905888888889,3.6599999999998545,22.849534433255684,142.58840461634483,145.63830778385977
2008-12-31,1771.33,2638.33,2612.82,1874.0,3656,1774.9742857142858,1605.8276666666666,1486.4762222222223,6.0,22.61787188438485,141.18524560706214,147.96372623028765
2009-01-02,1783.67,2503.67,2540.4,1832.0,3657,1778.7371428571428,1618.1166666666666,1487.8095555555553,12.340000000000146,21.348652349736177,140.04273304302865,150.1035982165468
2009-01-05,1789.0,2553.67,2581.6,1901.0,3658,1773.69,1631.0943333333335,1489.817,5.329999999999927,9.856400628035868,137.11015175783876,152.91529743546502
2009-01-06,1772.33,2598.67,2607.01,1939.0,3659,1773.1657142857143,1643.2496666666666,1491.1798888888889,-16.670000000000073,9.810548502085469,132.71347600631333,154.8898953080164
2009-01-07,1760.33,2584.33,2632.13,1921.0,3660,1771.9514285714286,1654.9383333333333,1492.7946666666664,-12.0,10.901963781480728,126.73931031801158,156.9392631833754
2009-01-08,1797.67,2639.33,2681.67,1956.0,3661,1777.0942857142857,1667.283,1495.5021111111112,37.340000000000146,13.439439295538365,121.74277320901189,160.07747879337336
2009-01-09,1774.33,2570.0,2632.65,1950.0,3662,1778.3799999999999,1677.1716666666666,1497.8613333333333,-23.340000000000146,12.525857256373268,117.79441187739116,162.61311427137466
2009-01-12,1753.33,2520.33,2555.7,1915.0,3663,1775.8085714285714,1685.2269999999999,1500.153888888889,-21.0,15.66789118843817,114.29737662992544,164.75401572705658
2009-01-13,1773.33,2483.33,2525.52,1914.0,3664,1774.3314285714284,1693.8046666666667,1502.7427777777777,20.0,15.285965707997097,110.76067535482872,167.20483581945885
2009-01-14,1727.33,2392.33,2455.13,1863.0,3665,1765.5214285714285,1702.06,1505.1389999999997,-46.0,21.80450674270531,103.22317061456914,168.8712241108534
2009-01-15,1714.67,2369.67,2432.08,1860.0,3666,1757.2842857142857,1709.8600000000001,1507.453888888889,-12.659999999999854,28.62742441398372,94.37926891007547,170.30957197096347
2009-01-16,1745.33,2470.33,2517.46,1901.0,3667,1755.1414285714286,1717.971,1509.7834444444443,30.659999999999854,28.921336661583005,85.98208259022388,172.12409482866778
2009-01-19,1759.33,2469.33,2508.47,1908.0,3668,1749.6642857142856,1725.3709999999999,1512.590777777778,14.0,22.42592759683102,79.18360011108425,174.12158824410068
2009-01-20,1846.67,2468.33,2526.51,1952.0,3669,1759.9985714285715,1737.071,1516.6018888888887,87.34000000000015,42.95668804302756,69.40024626559004,177.61741912055007
2009-01-21,1956.33,2599.0,2641.45,2056.0,3670,1788.9985714285715,1750.2043333333334,1521.5241111111113,109.65999999999985,85.3289930072197,72.40713194456207,183.56448507755172
2009-01-22,1951.33,2597.0,2647.7,2044.0,3671,1814.4271428571428,1763.282,1526.5166666666667,-5.0,104.29599316600533,72.11166285699197,189.05577033412828
2009-01-23,2006.0,2670.33,2702.91,2103.0,3672,1854.2371428571428,1775.971,1532.3944444444444,54.67000000000007,117.8178818791259,80.05464023467948,195.6087738612128
2009-01-26,1962.33,2656.67,2696.96,2047.0,3673,1889.6171428571429,1786.937666666667,1537.275888888889,-43.67000000000007,105.45867069054691,82.34259926058355,200.78498438583603
2009-01-27,1990.33,2757.33,2785.09,2118.0,3674,1924.6171428571429,1798.4376666666665,1542.4684444444445,28.0,88.95550136904089,85.89829911540812,206.37665673410234
2009-01-28,2002.33,2799.0,2833.07,2136.0,3675,1959.3314285714284,1808.6709999999998,1547.712888888889,12.0,54.409503590462116,91.3077923309147,211.98573744288188
2009-01-29,2005.67,2801.67,2829.42,2178.0,3676,1982.0457142857142,1818.7376666666667,1553.1573333333333,3.3400000000001455,24.513461510900107,95.86620308726359,217.3773190715697
2009-01-30,1982.33,2772.0,2813.18,2197.0,3677,1985.76,1827.5819999999999,1558.0240000000001,-23.340000000000146,21.785584683645965,98.3632903349513,222.03066023118984
2009-02-02,1958.33,2714.33,2743.62,2143.0,3678,1986.76,1833.4373333333335,1562.6387777777777,-24.0,20.03185047222672,100.79582872914982,225.9956788581051
2009-02-03,1956.33,2747.67,2780.63,2135.0,3679,1979.6642857142856,1839.7816666666668,1567.2016666666668,-2.0,20.86070217529512,102.38222337224565,229.76346444511512
2009-02-04,1949.33,2724.0,2771.42,2155.0,3680,1977.8071428571427,1846.1816666666666,1572.3867777777778,-7.0,23.11767701315261,103.04924002408255,233.07610731660512
2009-02-05,1948.33,2777.33,2812.56,2185.0,3681,1971.8071428571427,1850.3149999999998,1577.4237777777776,-1.0,24.7205782797329,104.61744490087189,236.26159468880113
2009-02-06,1978.0,2829.0,2874.07,2234.0,3682,1968.3314285714284,1857.0483333333332,1582.9941111111111,29.670000000000073,21.169098885574577,106.15864676668649,239.74369673332345
2009-02-09,1945.0,2804.0,2852.34,2183.0,3683,1959.6642857142856,1862.9206666666664,1588.3941111111112,-33.0,14.793780063917138,105.98285199400141,242.37833493725316
2009-02-10,1900.0,2729.67,2750.74,2122.0,3684,1947.902857142857,1867.5316666666665,1593.3088888888888,-45.0,23.772917163954272,104.42352793687073,244.1757834777136
2009-02-11,1916.33,2714.0,2732.3,2119.0,3685,1941.902857142857,1872.5649999999998,1598.5495555555556,16.329999999999927,25.906979570845206,102.95629902352512,246.00444602226818
2009-02-12,1909.33,2642.67,2682.12,2090.0,3686,1935.1885714285713,1877.1650000000002,1603.7198888888886,-7.0,27.581112757833665,101.3475287196834,247.60451640657283
2009-02-13,1910.33,2692.0,2723.06,2113.0,3687,1929.6171428571429,1881.3869999999997,1609.179111111111,1.0,28.180931918895773,99.9469116719445,248.8990981815863
